customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied
228571,2021-01-16,Male,33.0,Connacht,Personal,True,True,2.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,1.0,False
160179,2021-10-07,Female,44.0,Leinster,Business,False,False,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,False
35226,2021-06-10,Male,39.0,Leinster,Business-Plus,True,True,2.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,3.0,False
358930,2022-05-28,Male,53.0,Connacht,Business,True,False,5.0,5.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,True
39311,2022-06-05,Female,40.0,Munster,Personal,True,True,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,False
194880,2022-12-12,Male,56.0,Leinster,Business,True,False,3.0,3.0,1.0,5.0,3.0,5.0,3.0,2.0,3.0,True
208442,2021-02-16,Female,53.0,Leinster,Business,False,False,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,True
49788,2021-11-17,Female,64.0,Leinster,Personal,False,True,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,False
88537,2022-11-15,Unspecified,32.0,Connacht,Personal,True,False,2.0,4.0,2.0,5.0,1.0,4.0,5.0,4.0,5.0,False
199979,2021-02-01,Female,56.0,Munster,Business,True,False,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,False
224652,2022-10-09,Female,52.0,Leinster,Business,True,False,4.0,3.0,1.0,2.0,5.0,3.0,5.0,5.0,5.0,False
263238,2022-08-22,Male,47.0,Leinster,Personal,True,False,4.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,True
18560,2022-06-08,Female,58.0,Leinster,Personal,True,True,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,False
359570,2021-07-07,Female,48.0,Munster,Business,True,True,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,False
303371,2022-06-22,Female,61.0,Leinster,Personal,True,False,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,True
90993,2021-02-03,Male,39.0,Connacht,Business,True,False,2.0,5.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,False
318432,2022-10-16,Female,52.0,Leinster,Business,True,False,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,False
107790,2021-09-24,Male,54.0,Leinster,Business,True,False,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,False
77306,2021-05-25,Female,38.0,Connacht,Personal,False,False,4.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,True
389011,2021-10-22,Female,57.0,Leinster,Business,True,False,5.0,5.0,1.0,2.0,4.0,4.0,5.0,4.0,2.0,True
265496,2022-09-01,Female,88.0,Leinster,Personal,True,False,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,False
111821,2022-08-27,Male,29.0,Connacht,Personal,True,True,3.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,False
281214,2022-09-22,Male,34.0,Leinster,Business-Plus,True,True,3.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,3.0,False
317630,2021-01-26,Unspecified,23.0,Leinster,Business-Plus,True,False,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,True
288946,2022-03-28,Female,50.0,Munster,Business,True,False,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,True
181497,2021-12-19,Female,30.0,Munster,Personal,True,True,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,False
800,2022-06-26,Male,64.0,Connacht,Personal,True,True,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,False
344493,2021-08-16,Male,69.0,Leinster,Business,True,False,1.0,1.0,5.0,5.0,2.0,4.0,2.0,1.0,4.0,True
366885,2022-06-14,Female,20.0,Munster,Personal,True,True,1.0,1.0,1.0,2.0,3.0,5.0,5.0,4.0,3.0,False
379441,2022-02-15,Female,28.0,Leinster,Personal,True,True,2.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,False
172471,2021-07-16,Male,51.0,Leinster,Business,True,False,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,True
350543,2021-08-13,Male,27.0,Leinster,Personal,True,True,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,False
173686,2022-10-11,Female,52.0,Connacht,Personal,False,True,4.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,False
177282,2022-11-23,Male,81.0,Leinster,Personal,False,False,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,False
370227,2021-09-01,Unspecified,40.0,Leinster,Personal,True,True,4.0,4.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,False
5387,2021-12-09,Female,59.0,Ulster,Business,True,False,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,False
100367,2022-05-02,Female,53.0,Ulster,Personal,False,False,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,False
65816,2021-07-31,Male,70.0,Connacht,Personal,True,True,4.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,False
81533,2021-06-20,Female,28.0,Leinster,Personal,True,True,2.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,False
39214,2021-08-14,Female,47.0,Munster,Personal,True,False,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,False
106619,2021-03-13,Female,50.0,Leinster,Business,True,False,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,True
198948,2022-09-23,Unspecified,45.0,Munster,Personal,True,True,1.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,False
112056,2022-10-14,Male,62.0,Ulster,Business,True,False,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,False
136617,2022-05-11,Male,48.0,Leinster,Business,True,False,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,True
274673,2022-05-01,Male,41.0,Munster,Business,True,False,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,False
218518,2021-01-22,Male,55.0,Leinster,Personal,True,True,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,False
252685,2021-08-20,Unspecified,48.0,Munster,Business,True,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,False
276542,2022-06-05,Female,48.0,Ulster,Business,True,False,2.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,3.0,False
241145,2022-05-30,Female,48.0,Munster,Business,True,False,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,True
62811,2022-08-16,Male,31.0,Munster,Personal,True,False,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,False
341835,2021-09-26,Male,57.0,Munster,Personal,True,False,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,False
299096,2022-03-26,Female,46.0,Leinster,Business,True,False,5.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,True
191521,2021-02-11,Male,18.0,Munster,Personal,True,True,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,False
150422,2022-01-19,Female,67.0,Leinster,Business,True,False,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,False
68387,2022-02-05,Female,25.0,Leinster,Personal,True,True,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,False
289570,2022-07-27,Female,26.0,Leinster,Personal,False,False,5.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,2.0,True
48528,2022-08-25,Female,39.0,Munster,Personal,True,False,2.0,4.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,False
182222,2021-02-28,Male,59.0,Connacht,Business,True,False,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,True
336256,2021-10-15,Male,75.0,Leinster,Personal,False,True,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,False
355878,2022-12-16,Male,54.0,Munster,Business-Plus,False,False,5.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,True
261675,2021-11-09,Male,53.0,Ulster,Business,True,False,1.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,True
335842,2021-09-23,Male,40.0,Connacht,Personal,True,True,3.0,4.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,False
220488,2022-01-10,Male,53.0,Leinster,Business,True,False,2.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,True
256097,2022-06-07,Female,35.0,Leinster,Business,False,True,3.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,5.0,False
72074,2021-02-07,Male,20.0,Leinster,Personal,True,True,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,False
336802,2022-09-19,Unspecified,20.0,Ulster,Personal,False,True,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,False
213897,2022-08-24,Female,75.0,Leinster,Personal,True,True,2.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,False
337760,2021-03-07,Male,55.0,Leinster,Business,True,False,2.0,2.0,4.0,1.0,2.0,5.0,5.0,5.0,4.0,True
70690,2022-07-05,Male,51.0,Leinster,Business,True,False,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,False
99131,2021-03-28,Male,20.0,Leinster,Personal,True,True,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,False
5643,2022-12-03,Male,48.0,Ulster,Business,True,False,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,True
48367,2021-02-01,Male,70.0,Munster,Personal,True,True,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,False
255581,2022-05-16,Female,29.0,Leinster,Personal,True,False,3.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,False
321995,2022-03-06,Female,57.0,Leinster,Business,True,False,4.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,True
116402,2021-06-17,Male,60.0,Munster,Personal,True,True,2.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,False
65088,2021-05-04,Male,57.0,Leinster,Business,False,False,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,True
366395,2021-01-20,Male,56.0,Leinster,Personal,True,False,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,True
97116,2022-04-20,Female,38.0,Munster,Business,True,True,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,5.0,False
45031,2022-01-27,Male,30.0,Munster,Personal,True,False,3.0,4.0,1.0,5.0,5.0,3.0,4.0,3.0,5.0,False
375042,2021-11-13,Male,58.0,Ulster,Business,True,False,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,True
192986,2021-11-29,Unspecified,63.0,Ulster,Business,False,False,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,True
340768,2021-06-05,Female,59.0,Munster,Business-Plus,False,False,2.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,False
384772,2021-12-16,Male,49.0,Ulster,Business,True,False,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,True
192299,2022-04-28,Female,27.0,Munster,Personal,True,False,2.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,True
219193,2021-03-19,Male,61.0,Leinster,Business,True,False,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,False
310428,2021-10-07,Female,36.0,Leinster,Business,True,False,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,True
244094,2022-02-23,Female,25.0,Connacht,Personal,True,True,1.0,1.0,1.0,2.0,3.0,5.0,5.0,3.0,3.0,False
128473,2021-01-18,Male,49.0,Leinster,Business,True,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,False
17015,2022-11-08,Unspecified,23.0,Ulster,Personal,True,True,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,False
73149,2022-06-04,Female,77.0,Leinster,Business,True,False,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,False
100474,2021-10-13,Female,47.0,Leinster,Business,True,False,5.0,5.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,True
191340,2022-05-04,Unspecified,64.0,Leinster,Business,True,False,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,True
15669,2022-12-16,Male,66.0,Munster,Business,True,False,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,True
174361,2022-11-29,Female,46.0,Munster,Business,True,False,2.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,True
328090,2021-04-08,Male,45.0,Ulster,Business,False,False,4.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,True
195791,2022-07-11,Female,39.0,Leinster,Business,True,False,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,False
61043,2022-11-27,Male,29.0,Leinster,Personal,True,True,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,False
318394,2021-12-07,Female,36.0,Leinster,Business,True,False,1.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,5.0,False
287878,2022-10-14,Female,62.0,Munster,Personal,True,True,1.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,False
11469,2021-04-13,Male,68.0,Connacht,Business,False,True,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,False
272992,2022-09-19,Female,54.0,Ulster,Personal,True,True,2.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,False
180794,2021-02-08,Female,62.0,Munster,Business,False,False,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,True
181079,2022-07-12,Female,75.0,Munster,Personal,True,True,4.0,2.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,False
227945,2021-06-09,Female,59.0,Leinster,Personal,True,True,3.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,False
376832,2021-07-19,Female,26.0,Ulster,Personal,True,True,4.0,2.0,3.0,3.0,4.0,3.0,5.0,1.0,4.0,False
25903,2022-07-26,Female,50.0,Leinster,Business,True,False,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,False
17715,2022-10-31,Male,51.0,Leinster,Personal,False,False,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,True
326483,2021-02-14,Male,35.0,Leinster,Business,True,False,4.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,True
376697,2022-12-10,Female,32.0,Ulster,Business,True,False,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,False
156975,2021-07-03,Male,78.0,Munster,Personal,True,True,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,False
192927,2021-09-26,Male,49.0,Leinster,Business,True,False,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,True
191788,2022-05-27,Unspecified,48.0,Leinster,Business,True,False,1.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,3.0,False
365337,2022-08-04,Male,29.0,Leinster,Personal,True,False,2.0,1.0,1.0,4.0,3.0,5.0,4.0,2.0,2.0,False
275927,2021-09-18,Female,49.0,Munster,Business,True,False,3.0,3.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,True
108535,2021-12-15,Male,29.0,Munster,Business,True,False,4.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0,2.0,True
100442,2022-03-06,Female,36.0,Connacht,Business,True,False,4.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,True
110230,2021-06-30,Female,47.0,Munster,Personal,True,False,3.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,5.0,False
373657,2022-02-15,Female,25.0,Leinster,Personal,True,True,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,False
104584,2022-09-18,Female,45.0,Munster,Business,False,False,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,False
113253,2021-12-05,Female,69.0,Leinster,Personal,False,False,5.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,2.0,True
357033,2022-11-10,Female,69.0,Leinster,Personal,False,False,4.0,1.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,True
43428,2021-04-06,Female,22.0,Munster,Personal,True,True,1.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,2.0,False
124271,2021-09-23,Unspecified,71.0,Ulster,Personal,True,True,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,False
332487,2021-07-04,Female,43.0,Munster,Personal,True,False,5.0,4.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,True
5388,2021-08-14,Male,76.0,Leinster,Personal,False,True,3.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,False
39713,2021-03-30,Male,69.0,Munster,Personal,True,True,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,False
336346,2022-04-13,Female,31.0,Connacht,Personal,True,True,1.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,False
141815,2021-01-29,Female,71.0,Ulster,Personal,False,True,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,False
57472,2021-10-01,Male,48.0,Ulster,Business-Plus,False,True,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,False
129972,2022-08-15,Female,48.0,Connacht,Personal,True,False,4.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,False
118172,2021-02-18,Female,28.0,Munster,Business,True,False,2.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,True
250677,2021-05-31,Unspecified,67.0,Munster,Personal,False,False,1.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,False
166123,2021-08-31,Male,52.0,Leinster,Personal,True,True,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,False
31703,2022-06-01,Male,45.0,Leinster,Personal,False,False,3.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,True
109190,2021-04-07,Male,39.0,Connacht,Personal,True,False,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,False
177265,2021-07-02,Male,67.0,Munster,Personal,True,False,1.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,False
109490,2022-08-07,Female,38.0,Leinster,Personal,True,True,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,False
103731,2021-10-06,Female,18.0,Leinster,Business-Plus,True,False,4.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,False
254439,2021-10-24,Female,51.0,Leinster,Business,True,False,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,True
33827,2021-02-03,Male,59.0,Leinster,Personal,True,True,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,False
161991,2021-05-27,Female,59.0,Leinster,Business,True,False,4.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,True
22138,2021-04-03,Male,59.0,Leinster,Business-Plus,True,False,2.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,False
196995,2021-06-17,Male,54.0,Connacht,Business,False,True,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,False
18428,2022-05-07,Female,45.0,Munster,Personal,True,False,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,False
341001,2021-11-14,Male,33.0,Munster,Business,True,False,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,False
381573,2022-03-08,Male,24.0,Munster,Personal,True,True,4.0,2.0,1.0,4.0,1.0,5.0,2.0,2.0,1.0,False
164595,2022-04-01,Unspecified,31.0,Leinster,Business,True,True,1.0,1.0,1.0,4.0,2.0,4.0,5.0,4.0,2.0,False
11853,2022-07-03,Female,33.0,Connacht,Personal,True,True,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,False
316349,2022-05-01,Male,49.0,Munster,Business,True,False,1.0,2.0,4.0,2.0,5.0,5.0,5.0,4.0,1.0,True
149389,2021-04-08,Female,57.0,Munster,Business,True,False,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,True
368992,2022-02-09,Male,52.0,Leinster,Business,False,False,4.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,True
360457,2021-01-30,Unspecified,57.0,Ulster,Business,True,False,5.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,5.0,True
125468,2021-09-03,Unspecified,66.0,Munster,Personal,False,True,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,False
336351,2022-03-07,Male,63.0,Leinster,Business,True,False,3.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,True
56974,2021-08-31,Female,32.0,Connacht,Personal,True,True,2.0,2.0,4.0,3.0,1.0,5.0,3.0,3.0,4.0,False
88314,2022-06-18,Male,24.0,Connacht,Personal,True,False,1.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,False
5179,2021-03-29,Male,39.0,Connacht,Business,True,False,3.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,True
65163,2021-02-08,Unspecified,62.0,Leinster,Business,True,False,4.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,4.0,True
384516,2022-08-17,Female,45.0,Connacht,Personal,True,True,5.0,5.0,5.0,3.0,5.0,1.0,4.0,3.0,5.0,True
29554,2021-11-04,Male,69.0,Connacht,Personal,True,True,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,False
92778,2022-10-08,Female,49.0,Connacht,Business,True,False,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,False
290817,2021-01-19,Male,65.0,Munster,Business,False,False,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,True
387906,2022-09-02,Male,36.0,Leinster,Personal,True,False,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,False
379394,2022-06-27,Male,37.0,Leinster,Business,True,False,1.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,False
161867,2022-05-16,Female,64.0,Munster,Personal,True,False,1.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,False
206337,2022-11-07,Male,67.0,Leinster,Business,True,False,4.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,True
230209,2022-06-16,Male,31.0,Leinster,Business,True,False,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,True
56302,2022-07-18,Male,19.0,Leinster,Personal,True,True,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,False
110794,2022-05-21,Male,31.0,Leinster,Business,True,False,4.0,2.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,True
349344,2021-11-28,Female,42.0,Ulster,Business,True,False,5.0,5.0,1.0,5.0,1.0,4.0,4.0,2.0,4.0,True
231128,2021-06-21,Female,45.0,Leinster,Personal,True,False,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,False
23776,2022-07-24,Male,36.0,Leinster,Business,False,False,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,True
210313,2022-01-29,Male,29.0,Ulster,Personal,True,False,1.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,False
325022,2022-06-06,Unspecified,32.0,Munster,Business,True,False,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,True
369662,2022-10-31,Female,32.0,Leinster,Business,True,False,1.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,False
108381,2021-11-28,Female,55.0,Leinster,Personal,True,True,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,False
223999,2022-07-30,Female,46.0,Leinster,Business,True,False,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,True
357806,2022-11-29,Male,46.0,Munster,Personal,True,False,3.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,True
36550,2021-11-06,Male,28.0,Leinster,Personal,True,False,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,False
178457,2022-01-21,Unspecified,43.0,Munster,Personal,True,True,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,False
216955,2021-06-23,Female,67.0,Ulster,Business,True,False,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,True
165362,2021-01-09,Female,32.0,Connacht,Business,True,False,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,False
101270,2021-09-23,Female,53.0,Ulster,Personal,True,True,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,False
334487,2021-01-15,Female,37.0,Leinster,Business,True,True,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,False
310529,2022-01-30,Male,50.0,Leinster,Business,False,False,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,True
164989,2021-04-02,Male,37.0,Leinster,Business,True,False,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,True
322437,2021-11-25,Female,47.0,Ulster,Business,True,False,3.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,False
3858,2021-08-01,Female,29.0,Ulster,Personal,True,False,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,True
13412,2022-08-26,Female,37.0,Ulster,Business,False,False,5.0,3.0,1.0,5.0,5.0,4.0,4.0,5.0,3.0,True
178213,2022-12-11,Female,74.0,Leinster,Personal,True,True,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,False
149354,2022-03-16,Male,57.0,Munster,Business-Plus,True,False,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,False
375891,2022-02-25,Male,82.0,Leinster,Personal,True,False,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,False
115924,2021-07-05,Male,38.0,Leinster,Personal,True,False,5.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,True
232594,2022-08-02,Unspecified,33.0,Leinster,Business,True,False,5.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,True
303513,2022-01-22,Male,61.0,Ulster,Business,True,False,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,True
285849,2021-07-19,Male,69.0,Munster,Personal,True,False,4.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,True
2787,2021-02-14,Male,42.0,Connacht,Personal,False,False,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,False
85528,2022-02-13,Male,50.0,Ulster,Business,False,False,4.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,True
116956,2021-01-26,Female,52.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,True
112300,2022-04-14,Female,47.0,Leinster,Business,False,False,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,True
141546,2021-05-28,Male,32.0,Munster,Personal,True,True,2.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,False
73497,2021-08-04,Female,51.0,Connacht,Business-Plus,True,False,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,False
122645,2021-01-21,Female,31.0,Munster,Business,True,False,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,False
76684,2021-06-30,Female,28.0,Leinster,Personal,True,False,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,True
139930,2021-12-01,Male,55.0,Ulster,Business,False,False,2.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,False
