customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied,comments
101270,2021-09-23,Female,53.0,Ulster,Personal,True,True,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,False,No comment
334487,2021-01-15,Female,37.0,Leinster,Business,True,True,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,False,
310529,2022-01-30,Male,50.0,Leinster,Business,False,False,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,True,The customer serivce team was very knowledgeable and professional; in general I ' m happy with my bank;
164989,2021-04-02,Male,37.0,Leinster,Business,True,False,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,True,Good range of mortgage products. Fairly satisfied overall.
322437,2021-11-25,Female,47.0,Ulster,Business,True,False,3.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,False,Bank savings rates are very low. I'm seriously considering taking my business elsewhere
3858,2021-08-01,Female,29.0,Ulster,Personal,True,False,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,True,The banks mobile app is really fantastic. Extremely pleased with the service from my bank and would absolutely recommend it
13412,2022-08-26,Female,37.0,Ulster,Business,False,False,5.0,3.0,1.0,5.0,5.0,4.0,4.0,5.0,3.0,True,Good mobile application. Pretty good....
178213,2022-12-11,Female,74.0,Leinster,Personal,True,True,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,False,
149354,2022-03-16,Male,57.0,Munster,Business-Plus,True,False,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,False,Stop increasing your mortgage rates!! | The bank's overall poor service has me contemplating switching..
375891,2022-02-25,Male,82.0,Leinster,Personal,True,False,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,False,The banks online banking portal needs improvement. What I experienced is just not acceptable.
115924,2021-07-05,Male,38.0,Leinster,Personal,True,False,5.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,True,Overall  I'm happy with the bank's service.
232594,2022-08-02,Unspecified,33.0,Leinster,Business,True,False,5.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,True,
303513,2022-01-22,Male,61.0,Ulster,Business,True,False,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,True,Bank does good charitable work in our area. Things are pretty good  but could improve.
285849,2021-07-19,Male,69.0,Munster,Personal,True,False,4.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,True,overall youre doing ok.
2787,2021-02-14,Male,42.0,Connacht,Personal,False,False,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,False,This bank's fees are not transparent.
85528,2022-02-13,Male,50.0,Ulster,Business,False,False,4.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,True,Bank branches are easily accessible. In general  I am quite satisfied with my bank.
116956,2021-01-26,Female,52.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,True,Glad that you take the security of online banking seriously | Glad that your bank cares about the environment | Overall  this bank is satisfactory
112300,2022-04-14,Female,47.0,Leinster,Business,False,False,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,True,
141546,2021-05-28,Male,32.0,Munster,Personal,True,True,2.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,False,Bank branches are really difficult to find. Your poor service is making me switch bank
73497,2021-08-04,Female,51.0,Connacht,Business-Plus,True,False,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,False,Security of the mobile app needs to be improved. Your service quality falls short of what's acceptable.
122645,2021-01-21,Female,31.0,Munster,Business,True,False,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,False,customer service is rude!...
76684,2021-06-30,Female,28.0,Leinster,Personal,True,False,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,True,The bank offers services that suit my needs * Overall -  this bank is satisfactory.
139930,2021-12-01,Male,55.0,Ulster,Business,False,False,2.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,False,Ive had fraudulent charges on my account with this bank. The banks overall poor service has me contemplating switching.
51373,2022-03-13,Male,48.0,Munster,Personal,True,False,4.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,False,Transparency is needed regarding how you use my data...
92868,2021-03-25,Female,30.0,Munster,Personal,True,True,3.0,3.0,3.0,4.0,5.0,2.0,5.0,5.0,3.0,False,You need to contribute more to our locality. Thoroughly disappointed + annoyed with 5the severice provided
279009,2021-05-28,Male,18.0,Ulster,Business-Plus,True,False,2.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,False,The savings rates you offer are remarkably low  and I wish I hadn't opened an account with that bank.
241670,2021-09-24,Female,38.0,Leinster,Business,False,True,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,False,
300463,2022-11-13,Female,61.0,Leinster,Personal,False,True,1.0,4.0,2.0,2.0,5.0,5.0,2.0,5.0,2.0,False,Disappointed with the service provided by this bank.
164385,2022-07-02,Male,50.0,Munster,Business,True,False,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,True,Customer service pretty good!. There is room for improvement at this bank
209682,2022-08-26,Unspecified,61.0,Leinster,Business,True,False,4.0,4.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,True,---Not bad fees and charges.---
363975,2022-12-12,Female,56.0,Leinster,Personal,True,False,2.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,True,Good over all I guess.
69216,2021-09-18,Female,56.0,Leinster,Personal,True,False,4.0,5.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,True,Fees and charges sith this bank are acceptable
119163,2022-06-06,Male,91.0,Leinster,Business-Plus,True,False,3.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,4.0,False,
288934,2021-04-04,Unspecified,86.0,Leinster,Personal,True,False,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,True,I feel good about banking with a company that supports local initiatives;
340584,2022-10-08,Female,49.0,Ulster,Business,True,True,2.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,False,Feed up with the banks poor customer service. Im not habby with th service I received and wouldnt suggest it to anyone else.
362349,2022-09-30,Male,30.0,Connacht,Personal,True,False,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,False,Lack of community engagement from the bank is disappointing. I'm seriously considering taking my business elsewhere.
26162,2021-04-11,Female,61.0,Leinster,Personal,True,True,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,False,The locations of bank branches are very unfavourable.
105501,2021-11-25,Female,53.0,Connacht,Business,True,False,2.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,False,Bank's branches are in awkward locations. My dissatisfaction with the bank is so great that I would not recommend
186676,2021-10-13,Female,30.0,Munster,Business,True,False,4.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,True,The bank provides services that are excellent and meet my needs. The bank has branches located in convenient areas
42669,2022-07-04,Unspecified,59.0,Munster,Personal,True,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,True,I received great customer service and support. Happy enough with my bank.
20882,2022-07-18,Male,30.0,Leinster,Business,True,False,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,False,Services are limited for customers like me. I'm thoroughly disappointed and frustrated with the service provided
270229,2022-10-15,Male,39.0,Leinster,Personal,True,False,3.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,False,nothing to say
286855,2021-01-19,Female,44.0,Connacht,Business,True,False,3.0,3.0,5.0,1.0,1.0,3.0,4.0,4.0,1.0,True,Nothing to add
188918,2021-05-08,Female,25.0,Leinster,Personal,False,False,4.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,1.0,False,Savings rates are so low. Would not recommend to a friend.
183709,2022-01-22,Male,51.0,Ulster,Personal,True,True,3.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,False,Bank needs to take a more active role in the local area * This bank's performance is unacceptable.
242125,2021-05-02,Female,68.0,Munster,Business,True,False,2.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,False,custumor service is ruge! . Fees too high for banking € € €. This bank ' s service is relly unacceptable!.
240627,2021-06-18,Female,33.0,Munster,Personal,True,False,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,False,Dealing with this bank is extremely inconvenient. Disappointed with the service provided by this bank
159989,2021-03-05,Female,42.0,Leinster,Personal,True,True,4.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,False,Online banking experience could be enhanced. I expected a higher level of service from this bank and have been let down.
43562,2022-08-20,Male,49.0,Munster,Business,True,False,1.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,True,Well designed mobile app which is easy to use  even for people like me!. Everything is pretty good.
180357,2022-09-14,Male,36.0,Leinster,Business,True,False,4.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,False,
348490,2021-09-26,Female,43.0,Munster,Business,True,False,3.0,1.0,3.0,4.0,1.0,5.0,5.0,4.0,3.0,False,None
47003,2021-01-22,Female,31.0,Munster,Business,True,False,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,False,You need to contribute more to our locality. I have not been happy with this bank's service at all
160037,2021-09-21,Male,44.0,Leinster,Business,False,False,1.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,True,I find the banks website to be very user-friendly. Overall  its a reasonably good option for banking.
85321,2021-07-07,Male,48.0,Leinster,Business,True,False,3.0,3.0,2.0,4.0,2.0,5.0,4.0,1.0,2.0,False,your bank needs to take data privacy more seriously. i don't feel like this bank values my business
96046,2022-11-07,Unspecified,49.0,Connacht,Business,True,False,1.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,True,Online banking is really good. Overall  its o reasonably got option for banking. ...
240566,2022-07-30,Unspecified,37.0,Munster,Personal,True,False,4.0,5.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,False,Bank is not doind enough to support locoal organizaions. I think i ' m going to switch to a competitor.
328232,2022-06-13,Female,58.0,Leinster,Business,True,False,5.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,True,This bank offerts good mortgage and savings rate options.
45084,2021-01-20,Male,46.0,Leinster,Business,True,False,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,False,The service provided by this bant is very dissapointed. Just unacceptable really.
52101,2022-03-25,Female,67.0,Connacht,Business,False,False,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,True,IN general a good option for banking
178165,2021-03-03,Male,48.0,Leinster,Business,True,False,2.0,2.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,True,The bank offers a secure and user - frendly mobile app. Overal  Im happy enough.
172305,2022-11-21,Male,51.0,Leinster,Business,False,False,2.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,5.0,True,The band offers some good savings rates. Customer service is one of tle strongest aspects of this bank. One of the better pank out there.
189161,2021-07-23,Female,32.0,Ulster,Business,True,False,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,True,compared to other banks  this banks fees are competitive. i suppose everything is good overall
170110,2021-12-08,Male,58.0,Leinster,Business,True,False,1.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,5.0,True,This bank offers good mortgage and savings rate options. Overall  pretty happy with my bank.
250546,2021-02-15,Female,45.0,Munster,Business,True,False,5.0,2.0,4.0,5.0,3.0,1.0,2.0,4.0,3.0,False,Your poor service makes me think about switching banks.
162287,2021-09-17,Male,43.0,Leinster,Business,True,False,4.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,True,Good secure mobile phone app provided by this bank. I'm pretty content with the bank's service
378064,2022-09-26,Male,43.0,Leinster,Business,True,False,2.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,True,The bank provides some good savings rates. Fairly satisfied overall.
352983,2021-03-03,Female,52.0,Leinster,Business-Plus,False,True,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,False,Just not acceptable.
302181,2021-01-19,Male,48.0,Leinster,Business,True,True,3.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,False,Your bank's services are limited in scope. Services really need to be improved at this bank
252853,2021-04-08,Female,32.0,Leinster,Business,True,False,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,False,More financial products are needed for people like me. Disappointed with the service provided by this bank...
35977,2021-01-30,Female,62.0,Leinster,Business,True,False,2.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,True,Nothing to coment.
184867,2021-09-02,Male,69.0,Leinster,Business,True,False,1.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,False,Bank heeds to do more for the community. Just not accptable.
130306,2021-04-19,Female,55.0,Leinster,Business,True,False,1.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,True,---Reasonably happy overall---
163690,2022-10-05,Female,67.0,Munster,Personal,True,True,3.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,False,Service provided to your customers in consistently dissapointing. I expected a higher level of service from this's bank and have been let down
105611,2021-09-25,Unspecified,64.0,Munster,Business-Plus,False,True,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,False,Customer service from this bank is really bad. I am extremely dissatisfied with the service provided by your bank
50359,2022-05-09,Male,63.0,Ulster,Business,False,False,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,False,Your bank should give back to the local community. Really not happy with you!...
346284,2021-09-02,Male,56.0,Munster,Personal,True,False,3.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,False,Bank really should contribute more to our community. Im not shure ill stay with thous bank much longer.
176576,2022-06-13,Male,33.0,Leinster,Personal,True,False,5.0,4.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,True,oneline banking is really good; trere ' s room for improvement at this bank; ...
341440,2021-07-01,Male,41.0,Leinster,Business-Plus,False,False,2.0,1.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,True,
194609,2022-09-19,Unspecified,64.0,Connacht,Personal,True,True,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,False,
230221,2022-05-21,Female,40.0,Connacht,Business,True,False,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,False,bank branches are hard to find
347128,2021-06-02,Female,32.0,Leinster,Business,True,False,4.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,False,customers service is ruge! . Mortage rates are too high. This bank ' s service is really unnaceptable!
86732,2022-12-12,Female,46.0,Munster,Business,True,False,2.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,True,
335780,2022-08-14,Male,28.0,Munster,Personal,True,True,2.0,2.0,2.0,4.0,5.0,3.0,1.0,2.0,5.0,False,No comment
275947,2022-08-05,Unspecified,22.0,Leinster,Personal,True,True,2.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,False,Really poor service from you!
149760,2021-04-27,Male,70.0,Leinster,Personal,True,True,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,False,
98238,2021-03-29,Female,46.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,True,Banking fees are manageable. This bank is decent enough overall.
369107,2022-10-18,Male,41.0,Munster,Personal,True,False,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,False,No comment
99100,2021-05-27,Unspecified,32.0,Connacht,Personal,True,False,3.0,3.0,2.0,5.0,5.0,1.0,4.0,1.0,4.0,False,The customer service is not good * Really poor service overall considering switching bank
300230,2021-03-24,Unspecified,27.0,Leinster,Personal,True,True,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,False,Fed up with the bank's poor customer service. What I experienced is just not acceptable
70109,2022-10-22,Female,37.0,Munster,Business,False,False,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,False,Finding bank branches is quite difficult. Im not happy witho the service I receved and wouldnt suggest it's. to anyone else.
350121,2021-10-20,Male,38.0,Leinster,Business,True,False,3.0,1.0,1.0,5.0,2.0,3.0,4.0,5.0,2.0,False,The customer service experience is disappointing. Phone app is difficult to use. Things really need to be improved here.
211597,2022-09-04,Female,58.0,Ulster,Personal,True,True,3.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,False,Dont like the mobile application. The banks customer service is quite discourteous. I expected a better level of service from my bank and feel let down.
348296,2021-08-13,Female,42.0,Munster,Personal,True,True,4.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,3.0,True,The bank provides an exceptional range of financial services. In general  this bank is acceptable.
320964,2021-04-06,Male,46.0,Leinster,Business,True,False,5.0,5.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,True,I prefer not to comment on this
266929,2022-06-14,Unspecified,21.0,Leinster,Business,True,False,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,False,Banks customer service i uncooperative. Im thoroughly disappointed and frustrated wity the service provided.
269646,2021-06-16,Male,57.0,Connacht,Business,True,False,1.0,1.0,4.0,5.0,5.0,2.0,5.0,5.0,3.0,True,no comments....
249013,2022-05-20,Female,46.0,Leinster,Business,True,False,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,True,I ' m proud to bed a customers of a bank waht invests in the local economy. Pretty satisfied with my bank
274983,2021-03-25,Male,41.0,Leinster,Personal,True,True,1.0,1.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,False,The customer service is not helpful.
51351,2021-01-14,Male,56.0,Munster,Personal,False,False,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,False,I don't understand why I'm being charged so many fees. Not many bank branches around here
365683,2022-05-21,Female,37.0,Connacht,Personal,True,False,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,False,Bank needs to be mor involver in community events. Not happy. Would not recommend to a friend.
345115,2022-07-25,Female,32.0,Leinster,Business,True,False,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,True,
343367,2022-02-27,Female,80.0,Leinster,Business,True,False,2.0,2.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,True,Pretty satisfied with my bank.
351507,2021-05-09,Female,52.0,Ulster,Business,True,False,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,True,No comment...
52844,2021-12-06,Male,59.0,Munster,Business,True,False,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,True,Banks focus on online banking security is reassuring. In general  this bank is acceptable.
246129,2022-09-16,Male,49.0,Leinster,Personal,False,True,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,False,Stop increasing your mortgage rates! . Really poor overall. Thank i ' ll swich bank soon.
127551,2021-06-02,Female,48.0,Munster,Personal,False,False,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,4.0,True,I like that my bank is committed to making a difference in the world. Thanks
336919,2021-12-16,Female,42.0,Leinster,Business,True,False,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,False,Community involvement is an opportunity for the band to make a difference. This banke is not up to scratch
331396,2022-02-08,Female,48.0,Connacht,Business-Plus,True,False,3.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,False,
24295,2021-06-13,Male,34.0,Munster,Personal,False,True,3.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,False,The fees for using this bank are too much....
293487,2021-11-30,Unspecified,53.0,Leinster,Personal,True,False,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,True,im happy with the fees and charges for my account. everything is pretty good
187369,2022-09-05,Male,77.0,Leinster,Personal,True,True,3.0,3.0,5.0,3.0,3.0,1.0,1.0,3.0,3.0,False,My dissatisfaction with the bank is so great that I would not recommend
305984,2022-02-06,Male,49.0,Leinster,Business,True,True,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,False,Not good nough at all!
86361,2022-06-22,Female,34.0,Leinster,Personal,True,True,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,False,Your bank should give back to the local community. Not good enough at all!
296678,2022-07-10,Male,55.0,Ulster,Business,True,False,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,True,
385550,2022-10-26,Female,68.0,Leinster,Business,False,False,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,True,The bank's online banking portal is top-notch.
247348,2021-06-30,Female,59.0,Connacht,Business-Plus,True,True,2.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,False,Just not acceptabel
262964,2022-10-08,Female,51.0,Munster,Business,True,False,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,False,
275845,2021-06-24,Female,26.0,Leinster,Personal,True,True,1.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,False,Finding bank branches is quite difficult. Really poor service overall  considering switching bank
125441,2021-04-13,Female,23.0,Munster,Personal,True,False,1.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,False,Bank offers only as few services for my heeds; Not happy; Would not recommend to a freinds. ..
114192,2021-03-07,Female,67.0,Leinster,Business,False,False,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,False,I'm seriously considering switching to another bank.
328921,2021-10-20,Female,51.0,Leinster,Business,True,False,2.0,3.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,True,I'm satisfied with the service provided
114741,2021-07-23,Female,30.0,Munster,Personal,True,False,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,False,The mobile app experience is disappointing. I expected better service from this bank and have been disappointed.
133331,2022-01-26,Female,59.0,Leinster,Business,True,False,3.0,5.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,False,Poor savings interest rates.
341455,2022-04-21,Female,46.0,Leinster,Business,True,False,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,False,Mobile app needs to be more secure | The bank could make a bigger impact in the community
149125,2021-08-05,Female,60.0,Leinster,Business,True,True,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,True,Happy enough with my bank.
242992,2021-03-02,Male,52.0,Leinster,Business,False,False,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,False,Need to expand your range of finacial products. The service provided to costumer's is not useful.
237495,2021-11-03,Male,41.0,Munster,Business,False,False,1.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,True,I am satisfied with the fees and charges for my account.
332961,2022-04-11,Female,23.0,Ulster,Personal,True,True,3.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,False,
20525,2021-03-10,Male,61.0,Ulster,Personal,True,False,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,True,
23278,2021-11-19,Female,20.0,Leinster,Personal,True,True,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,False,
4053,2022-03-28,Unspecified,28.0,Leinster,Personal,True,False,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,True,The savings interest rates offered by this bank are pretty good. Generally speaking  things are pretty good but could improve
77025,2021-06-03,Female,72.0,Connacht,Personal,True,True,2.0,2.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,False,
366631,2022-08-17,Female,49.0,Leinster,Business,True,False,3.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,False,
291664,2021-11-20,Female,48.0,Leinster,Personal,True,True,2.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,False,branch locations not at all convenient. i'm not happy with the service i received and wouldn't suggest it to anyone else.
205303,2021-03-09,Unspecified,57.0,Connacht,Personal,True,False,5.0,4.0,2.0,1.0,2.0,5.0,5.0,5.0,2.0,True,No comment
386377,2021-10-24,Male,68.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,True,My community is lucky to have a bank that does such excellent charity work * Reasonably happy overall.
289083,2022-03-05,Female,18.0,Leinster,Business,True,False,4.0,5.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,False,The online banking experience is unsatisfactory. Seriously considerin switching to a rival bank
379960,2022-02-14,Female,44.0,Connacht,Personal,False,False,5.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,True,The level of customer service provided by this bank is top-notch * Online banking is really good * It's very good  and I would definitely recommend it to a friend...
207743,2021-11-02,Female,41.0,Leinster,Business,False,False,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,False,
125073,2021-12-12,Male,59.0,Leinster,Personal,True,True,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,False,Really incovenient to deal with this bank. Lack of community engagement from the bank is disappointing. I'm seriously considering switching to another bank
76761,2021-07-12,Female,57.0,Leinster,Personal,True,True,1.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,False,Mobile app experience coulb be better. What I experienced ys just not acceptable.
320967,2021-10-06,Male,41.0,Munster,Personal,True,True,2.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,2.0,False,disappointed with the service provided by this bank
115800,2022-04-29,Female,47.0,Connacht,Personal,True,True,2.0,2.0,2.0,2.0,2.0,5.0,1.0,5.0,3.0,False,bank has a limited range of services that cater to me. this banks performance is unacceptable
135765,2022-02-25,Male,44.0,Leinster,Business-Plus,True,True,2.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,False,what i experienced is just not acceptable
44578,2021-02-01,Male,65.0,Munster,Personal,True,False,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,False,More financial products are needed for people like me
369267,2022-10-04,Unspecified,64.0,Munster,Business,True,False,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,True,Overall youre doig a decent job. ..
202966,2021-03-11,Female,58.0,Munster,Personal,True,False,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,True,
65218,2022-10-28,Female,34.0,Leinster,Personal,True,True,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,False,Not happy with fees. Really poor service from you!.
42210,2021-05-29,Male,29.0,Ulster,Personal,True,False,4.0,5.0,5.0,1.0,3.0,2.0,4.0,5.0,3.0,True,
98284,2022-01-11,Female,18.0,Munster,Personal,True,True,2.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,False,I prefer not to comment on that.
382073,2022-09-18,Male,33.0,Connacht,Business,True,False,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,False,can ' t affort to keep paying these high feed.
183632,2021-05-30,Unspecified,26.0,Munster,Personal,True,True,3.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,False,
22210,2021-03-22,Female,46.0,Connacht,Personal,True,True,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,False,No comment
120403,2022-09-30,Female,32.0,Leinster,Business,True,False,1.0,1.0,2.0,4.0,4.0,1.0,5.0,4.0,4.0,True,The banks customer service made my banking experience easy snd stress - free. By and large  I quite satisfied with my plank.
136982,2021-06-20,Male,59.0,Munster,Personal,False,False,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,True,good option for banking inn ireland
209164,2022-01-24,Male,32.0,Leinster,Personal,False,True,2.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,1.0,False,
102155,2022-10-24,Male,61.0,Leinster,Business,False,False,1.0,3.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,False,
329404,2022-08-13,Male,44.0,Leinster,Business,True,False,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,False,
